time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-10.221758090978952,-14.77539823422065,11.009135068754947,5.521273753238088,0.24572053349983314,0.0,-6.544618049206683,-12.24729665360179,-0.21680691984558745,-0.14299694105762198,0.03884437435088286,0.0,450.3050074444898,448.6885587586623,447.16807103530823,448.16067834037193
4.499999999999992,-10.618633050651972,-15.52203783143916,10.985951261953446,5.512328341894312,0.24755619510036375,0.0,-6.684537827752187,-12.641291876000826,-0.5585611836811727,-0.16546464212399836,0.003952290668386257,0.0,457.4101291812872,454.6219786436692,455.3887283456434,453.56634839272596
4.559999999999991,-11.024339426325657,-16.29367757631853,10.942995634913014,5.502057519607048,0.24734928023624736,0.0,-6.838751697622791,-13.08040551993937,-0.876444910189252,-0.18616169333238886,-0.02546018561935483,0.0,474.4639441935173,472.19950929500584,474.65722418388515,473.03894099756207
4.6199999999999894,-11.439025547330948,-17.0911465172016,10.879718156339655,5.490630796125929,0.2454061716206395,0.0,-6.983825240072615,-13.502456444683178,-1.2359047276872364,-0.2007772360034891,-0.0521815902279678,0.0,465.6967812450948,463.60050343723975,465.7436120992511,464.56477609523273
4.679999999999988,-11.861545187211009,-17.911754019099096,10.791975630708901,5.47867241273995,0.24261482588364824,0.0,-7.100094007135291,-13.852277483044237,-1.6912946639011204,-0.1965204871753663,-0.037102296086035755,0.0,429.52642358947696,430.8025674745741,430.02474474320894,430.3450297615622
4.739999999999987,-12.290647954740898,-18.75247256052072,10.675334954300315,5.467112933890693,0.2404426319693309,0.0,-7.2034118457400425,-14.173114635049686,-2.198977234375566,-0.18588683774853487,-0.03446354210304466,0.0,411.78719477497657,412.0199778022404,412.79089849541333,413.68935301509924
4.799999999999986,-12.72603111769608,-19.61293101706012,10.527946515819899,5.455869659866632,0.23799777661080856,0.0,-7.309417560236976,-14.51029372517594,-2.716461139934096,-0.19056766736317643,-0.05788099246726979,0.0,417.3702768429013,415.31920296515915,415.17025916224225,414.7222555745242
4.859999999999984,-13.168212346494064,-20.4952274032385,10.3501875222319,5.4441917851378285,0.2347695452852383,0.0,-7.429820485349807,-14.900770674692607,-3.2119722026721087,-0.2043191346200205,-0.04669518622925184,0.0,435.5417535509048,436.4747396201967,435.93884326973716,434.7495586500197
4.919999999999983,-13.61787990267626,-21.402095857057084,10.142852744955078,5.43173092586961,0.23159662008644943,0.0,-7.5588372888740425,-15.329080937664063,-3.7029290108753403,-0.2154182320273887,-0.06963531234518139,0.0,450.1631374569891,448.30011024255595,449.075442124878,448.1316094258431
4.979999999999982,-14.074842053795082,-22.333597135899673,9.904196006945087,5.418795230884756,0.2271619957607527,0.0,-7.673084228372314,-15.722218015831976,-4.255851289072588,-0.21594999152542593,-0.08423006379104031,0.0,432.15185345984185,430.9146867725345,430.0872006396439,429.99451908885214
5.0399999999999805,-14.538576196341747,-23.28877567309564,9.63148286101635,5.405999653098537,0.22194693989060799,0.0,-7.784583102960107,-16.11844797628711,-4.838313214965797,-0.20836723251346506,-0.09291763596468454,0.0,428.80814589044354,428.062509879793,427.83812266039365,428.4367867815021
